,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
TMEM108,-0.0017715166,0.001806647,-0.0004971859,-0.011491748,-0.0013522236,-0.0037752946,0.004104852,0.0029030947,-0.004755825,0.0032800843,0.0012580602,-0.0008657696,7.3037125e-05,-0.003170753,-0.002529629,-0.003671196,0.0012020973,0.002103352,-0.00075591187,0.0013716556,-0.00033003985,0.00064248324,-0.0007582589,-0.0035569305,0.0040288945,0.00038945128,0.0009270369,-0.0015198042,-0.0011433105,-0.008466002,-0.010295197,0.00088926766,0.002501792,0.0048481026,-0.0030842598,-0.002042441,0.0006680745,-0.0017966285,-0.0014480222,0.0017021155,-0.0046456843,-0.006068252,0.031976413,-0.005193829,0.020299148,0.007723098,0.00292721,0.0037468167,-8.735806e-06,-0.00029217187,0.0021354044,-0.0022618202,0.0012412637,-0.003987981,-0.001507076,-0.0009269238,0.0030171513,0.004336363,-0.004820161,0.0007507893,-0.0004208816,0.0014097396,-0.0017086618,-0.0006377062,-0.004235556,0.0031394614,0.0010915783,-0.004776124,0.0031656234,-0.0011750921,-0.0026381905,-0.00021719676,0.00086467236,0.0059956126,0.0023521078,-0.0030367712,-0.0031217344,0.0009725741,0.00396688,0.0016078071,-0.0023459874,-0.0061463085,0.0021018868,0.0057446063,-0.0042419354,-0.0019351223,0.004062804,-0.0044489596,-0.00088267634,0.0035414137,0.0026287439,-0.0015629466,-0.0039971895,0.0015408988,-7.602506e-05,-0.0018934528,0.001949432,0.0034920676,-0.0023485704,-0.0058099907,0.002837371,0.00077098125,6.685219e-05,-0.0062762704,-0.0036644787,-0.005383103,0.0011470799,-0.006387896,-0.0020728197,-0.0022092857,-0.0053404467,0.0016558848,-0.0027729175,0.00015886576,-0.007558404,0.004336832,0.00031501838,0.0014891725,-0.002001418,-0.00204012
TMEM117,-0.003504759,0.0035118652,-0.004413541,-7.877754e-05,0.001268864,0.0019494799,0.0028632614,0.0037730131,0.0014554255,0.00070906954,7.028187e-05,0.0031465788,-0.00029161936,0.0019489964,0.00023901048,0.00079436315,-0.006941346,-0.007141004,0.0038735112,0.00089076767,-0.004495765,-0.0018647433,0.0032656817,0.004028725,-0.0018630469,-0.0015630797,0.00016778024,0.0072591607,0.0015071753,-0.0026303087,0.0037443074,-0.0041215955,0.0007531605,0.004544075,-0.0014765719,-0.0021474275,0.0008787491,0.0037922764,-0.005310649,-0.0008164521,-0.0037087935,-0.001161161,0.010260953,-6.600768e-05,0.009134793,3.3152035e-05,-0.0013501226,-0.0007137168,0.0023704267,0.0009172755,-0.0035933605,0.0018600454,-0.0024883265,-0.0032566362,-0.0040862374,-0.0017820471,-0.0001719392,0.003980969,-0.00040822997,-0.000686144,0.003319734,0.0014417461,-0.0016603144,-0.0032842634,-0.0032572371,0.0041469703,-0.0023734467,-0.0018289625,-0.0019408545,0.0020229379,0.0057184217,-0.0026300205,-0.0011218667,-0.0015644053,0.003933741,-0.00089719536,-0.0010911092,-0.005270008,0.0014146875,0.002851314,0.00040114502,0.0011117541,-0.008900971,0.0022241946,-0.004721008,0.0019774956,0.0032438,-0.0045039253,-0.0024882283,0.00036671016,-0.0007512808,0.00013073377,-0.0033398634,-0.007322563,-0.0063829278,0.002127186,0.0006139373,0.0012560488,0.0018595019,-0.0029044386,0.0037221033,-0.00010170305,-0.0023991505,0.002278318,-0.0049260687,0.0019849988,-0.0045712823,-0.00019111046,-0.0027849458,0.004888997,-0.00082624203,-0.0019506253,0.008398461,-0.0016127813,-0.0024038365,-0.00044166055,0.004359778,0.00045385773,0.0072227023,-0.0065792548
TMEM119,-0.0011182665,0.0014623095,-0.00056697964,0.00073004724,0.00068602274,8.7258726e-05,0.0018173674,0.00030045482,-0.0021367497,0.004053186,0.000596244,0.00042229536,-0.0014520973,0.0011690302,-4.6104236e-05,0.0006673327,-0.00083112606,-0.0012794939,-0.0008740298,0.0007808383,-0.00045541054,0.0013170169,0.0005003637,0.0012728708,-0.0035994896,-0.0006830659,0.0003488311,0.0015304572,-0.00027720584,-0.0007131219,0.003956249,0.0025914416,-0.0034663726,0.0017238137,-0.0014339535,-0.00033923727,-0.0034728327,0.0046756775,0.0016897755,-0.00031980453,-0.00017568187,-0.000629153,0.0016563303,0.0012662759,0.00030987748,-0.0010156743,0.000679677,0.0034851227,-0.0033084308,-0.00025144411,-0.001755944,0.0014849523,-0.0014574055,-0.0015997705,-0.0018414495,-0.0014606115,0.0020676267,0.00074695423,0.0008220182,0.0003363441,0.0018577173,0.0017907133,0.0020405543,0.0008425845,0.00016296246,0.0017207566,0.00085361407,-0.0032397101,-0.0029804783,-0.0009935318,0.004317256,-0.0010935903,-0.001720526,-0.0003975383,-0.0004902939,-0.0012287253,-0.004907217,-0.0056653596,0.0007984576,0.0019252291,0.0013191433,0.0012555455,-0.00044014948,0.0012202115,-0.0010283258,-0.00024941724,-0.0008290151,0.00035606945,0.0020967037,-0.0013362544,0.0019807622,0.00030978138,0.00038813424,-0.0032155481,-0.002069349,0.0026842419,0.00084545487,0.0045713284,0.0017476709,0.0018279507,0.0041051614,0.0006967095,-0.002340585,0.0009135585,0.001602407,-0.0019490158,0.0016531752,0.0021823093,0.00022390063,0.0020484878,0.00062485563,0.002483384,-0.00074941065,-0.00032041987,-0.00091554306,-0.00082879985,0.00048625495,-0.0006135685,-0.0035974674,-0.003007903
TMEM132B,-0.0029766622,0.0016166961,-0.007866958,-0.012164748,-0.0042329915,-0.0043181786,0.0014797869,0.005012661,-0.004706901,0.00215337,-0.0014784981,0.00043163972,-0.0021592677,-0.0022588389,-0.006258344,-0.0023841513,0.004572109,0.0048314612,-0.00027617754,0.002049064,-0.0016715351,-0.0065786485,-0.0007041669,-0.0018527869,0.000444348,0.0035114605,-0.0011102923,-0.0038579123,-0.00032632536,-0.0012460846,-0.0017481232,-0.005509248,0.0030731298,0.005510167,-0.002204601,-0.0071471645,0.00021795522,-0.0046383166,-0.0027732272,-0.001867264,-0.0022489286,-0.00661636,0.028048478,-0.0010974921,0.01913131,0.0086068865,-0.0011774765,0.004137065,-0.0032402873,-0.0020112742,-0.0015121251,0.005822592,-0.0007255447,-0.0005865104,-0.0031777744,0.003335418,0.0028848913,0.005743681,-0.000892926,0.00076355966,-0.0011543916,-0.0041999156,0.0017976906,-0.003766128,-0.0075392844,0.0022865552,0.0029209028,-0.0020611172,0.0017888212,0.00071535097,0.0024123974,-0.0015716119,-0.0023687952,0.0060980595,0.0031200172,-0.00582378,-0.0011935605,0.0033018722,-0.005190326,0.002369141,0.00018744692,-0.0028442084,0.008092955,0.004023691,-0.007474182,0.00074349804,-0.00051018305,0.002162994,-0.0018500952,7.506025e-05,0.0007676834,0.0029008267,-0.0043916027,-0.00093632296,0.00010250075,-0.001923043,-0.00014324636,-0.0039307848,-1.641543e-05,-0.0060628783,0.0035265847,-0.0011374576,0.0022355018,-0.0020014155,0.0018306657,-0.00089345314,-0.0028885072,-0.003248154,-0.00071706943,-0.0045758924,-0.004387851,-0.002321651,0.004817694,-0.009382887,-0.0018333932,0.0053369896,0.0029299327,-0.0009327502,0.0007568106,-0.010167656
TMEM132C,-0.0010077513,0.0005330533,-0.0013404639,0.00037786883,-0.0023268473,-0.00047561823,0.0024871125,0.0014564695,-0.000249368,0.004460872,-0.0017973591,0.0011325118,0.003539814,-0.0007260167,-0.004063452,-0.0041568805,-0.0016561094,-0.0021334484,0.0042910217,-0.005904234,0.0026256663,-0.0037206982,8.8430286e-05,0.00558353,-0.0021769684,0.00023990282,0.0023124753,-0.000905021,0.0016939677,-0.0063132187,0.00087592757,0.0029791053,-0.0012929956,0.0043495838,-0.002575658,-0.00093020755,0.00206515,0.001378623,0.0036614577,0.002151182,0.0025828003,-0.005930265,0.0025253475,0.002603097,0.0024265705,-0.0017532407,0.0010083555,-0.0013262976,-0.0012364266,0.008533399,-0.0019711296,-0.0036563838,-0.0001507089,0.0034059943,-2.9587887e-05,-0.0009590657,-0.00048331684,-0.0031691373,-0.0024435618,0.0013728676,0.0025388824,-0.00039375824,0.007246021,0.00042921616,-0.002746735,-0.0019074599,-0.0017632752,-0.001443967,0.0013118408,-0.0065846425,0.0011878393,-0.0040327655,-0.0065274513,0.0028300725,0.00049086247,-0.007427985,-0.005256964,-0.0017994347,-0.00096810836,-6.9132075e-05,-0.0013485264,0.0032662814,-0.001412722,-0.0006903425,0.0038740993,-0.0023304357,-0.0014233429,0.0054843905,-0.0029273094,-0.00450555,0.0029336938,-0.0017092006,-0.002764089,0.005737568,-0.0028669697,-0.0032569128,-0.0024267859,-0.0028561149,0.003204058,0.003484277,-0.0029265184,0.0041141002,0.0012478764,-0.003925742,0.0043165497,0.0036066377,0.0063023907,0.0020919393,-0.0024814848,-0.00072235725,0.00010279379,0.0037737302,0.003993613,-0.005062709,0.0040663546,-0.0052001304,-0.0010271528,0.00031865778,-0.001608287,-0.003412073
TMEM132D,6.976403e-05,-0.0011265705,-0.0009919703,-0.02176741,-0.00062766793,-0.009226838,0.001837549,0.004107156,-0.0043300637,0.0019680853,0.004146637,-0.0006630672,-0.00055819814,-0.0034434767,-0.005552375,-0.002166702,0.0003291719,0.009038964,0.005905901,0.0039791283,9.80277e-05,-0.005585111,-0.0015574739,-0.00034632251,0.00336442,-0.00015032351,0.0017950626,0.004070065,0.004547481,-0.0017274019,-0.006489422,-0.0011602462,-0.0026055623,0.003445308,-5.17673e-05,-0.0073326896,0.00033541993,-0.0020035936,0.0028510762,-0.00072398875,-0.003888884,-0.010795054,0.0351093,-0.0024467635,0.02662083,0.011340584,0.0006517784,0.0030124264,-0.0048794975,-0.0063641877,0.0007733803,0.0010402804,-0.0009863615,-0.0030919067,-0.0045733894,-0.0005232807,-0.0011503905,-0.0029218472,-0.0034809487,0.0022069144,-0.0026664794,-0.0011384602,-0.00047130324,8.695009e-05,-0.0018268635,0.0050644027,-0.0009917538,-0.00041959554,0.0014505356,-0.0006176121,-0.0030747538,0.005051866,0.000193028,-0.0004928424,0.004121509,-0.0023047763,-0.0016337873,0.0027363368,0.0034375554,-0.0045398576,0.0020028087,-0.004118179,0.0036968703,0.0015454907,-0.0015184452,0.0029260928,-0.0015128677,0.00028123107,-0.004832527,0.003163472,0.00078657776,0.004295058,-0.0052785957,-0.0036385152,0.004298101,0.0031122006,-0.003518252,4.1021012e-05,0.0007036342,-0.0006644642,0.0003530012,0.0011824906,-0.004465017,-0.0038928941,-0.0034527192,-0.0016560613,-0.0015465161,-0.00043310365,0.0032891368,-0.00027078067,-0.0040247818,-0.0020575996,0.00066048047,-0.0054955045,-0.007430578,-0.001906403,0.00025858908,-0.0021951862,-0.002050786,-0.010332175
TMEM147,-2.5756826e-05,0.0011537297,-0.0015657765,-0.0036591592,-0.0011027913,-0.0019607216,0.00046550375,0.0020744232,-0.000856756,-6.7556895e-05,-0.0050520548,0.0018956446,0.0010177684,-0.0035049433,-0.0024035748,-0.00259466,0.0013352399,-0.000644251,0.0023812482,-0.0010574553,-0.0012562699,-0.0040171617,0.0026326303,0.00014856416,-0.0031644888,-0.0010736849,0.0017897133,0.0016046105,0.0012654476,-0.0001244698,-0.0014662379,-0.000828789,-0.001132936,0.004181113,0.0010003346,-0.00013319962,-0.0024546797,-0.0017831089,0.00069658755,-0.00019688172,-0.0034601274,0.001483655,0.0021067846,0.00085840153,0.0011210142,-0.004275326,-0.0016640894,-0.0006342272,0.0022139873,0.0052814046,-0.0029826157,-0.0004650914,0.0012269937,0.0032589827,0.0003302456,-0.0009920226,0.005612104,0.001876102,-0.0031272513,0.0016110243,-0.0027685098,-0.00047023434,0.0019127785,-0.0024359073,-0.002992796,0.0006324207,-5.712602e-05,-0.0017915489,-0.0016560034,-0.003736141,0.0005312405,-0.000559313,0.0030299916,-0.00028311313,-0.0030348876,0.0015752489,0.0039702253,0.0019024855,-0.0025247845,-0.0012278523,0.0006053533,0.0011781442,-0.0012340031,-0.004037748,1.892258e-05,-0.00057647703,-0.0013656345,-0.0017991442,0.0012039795,-9.108069e-05,0.0015435345,-0.00097077683,-0.0009421884,0.0021422321,-0.0013762295,-0.0016864289,-0.004281658,0.00089497864,0.0015495789,0.0003285472,0.0022910475,0.0025652691,-0.00061149226,-0.0007076919,0.0017600107,-0.000486346,0.0021599918,0.0010878129,0.0027201881,0.00022217787,-0.0017640411,-0.0003785485,-0.0036646635,-0.0021364528,-0.0011960785,0.0021381287,0.0005370985,-0.0020641854,-0.002699555,-0.0059334985
TMEM161B-AS1,-0.0012247489,0.0007137668,-0.0010231601,-0.008761831,-0.0014900025,-0.0026667917,0.0022098944,0.00064862444,-0.0030567443,0.00031890505,-0.0026038666,0.0018365721,0.0024121334,-0.002624338,-0.0029712245,-0.004501685,-0.0024813756,0.0019628524,0.00802528,0.0019695675,0.0008103468,0.00078948075,-0.000554625,0.0010253548,0.0011630716,0.0024693338,-0.0021769814,-0.0021296053,0.0014923611,-0.005833045,-0.0011170811,0.0010759407,0.00267349,0.003908383,0.009497438,-0.0040100385,-0.0025415719,-0.0017253121,-0.0052519757,0.00094521977,-0.005927727,-0.00045074374,0.020103779,-0.0025214206,0.008545711,0.0019428463,0.00072289445,-0.0020161609,-0.0017042462,0.00021304366,0.00011264085,-0.0009290849,0.0028918858,0.0025457488,-0.00032989786,0.0022284996,0.0039049673,0.00036945284,-0.0014872925,0.003833192,0.0008187495,0.0009450436,0.005764517,0.0017502804,-0.0014214413,-0.0002649028,-0.0031956432,-0.0031878357,0.0026389263,-0.0043888786,0.0022239627,0.0045143063,-0.0017682912,0.0009298423,-0.000107481734,-0.008041967,-0.0045684148,0.004330689,-0.003992947,0.0018855182,-0.0033114417,0.00051922083,0.0061669564,0.002878818,-0.0050014374,0.0022179044,-0.0012589748,-0.0032209815,-0.0033938792,-0.0006122379,-0.0007300735,-0.001529168,-0.0017069842,0.0027262706,-0.0023774782,0.0006075522,-0.002518107,-0.005321351,5.227455e-05,-0.0055898,0.0049649347,-0.003043152,-0.0053513343,0.0017222482,-0.0049187113,-9.914275e-05,-0.00026732887,0.0014729064,-0.0017730356,-0.00045046455,-0.00086141407,-0.0034555441,0.0007425928,-0.006049842,-0.0032331168,0.0027572839,0.0022913925,-0.0063311164,0.0011849431,-0.0067986134
TMEM178B,-0.00028814777,0.0014754537,-0.00205204,-0.013335111,-0.002366915,-0.005558239,0.0022368203,-0.0011843784,-0.0036685206,-0.0013070164,0.0034190335,0.002584422,-0.00056141056,-0.0022153433,-0.0047292355,-0.0036740908,0.00034307572,0.0024008993,-0.001273546,-0.0009789356,0.0075652776,-0.0037330654,0.00039021665,-0.0060033053,-0.0012304757,0.0014777333,-0.00017774064,8.557471e-07,0.0035779795,-0.006007633,-0.0049028285,-0.0019221854,0.0016185745,0.005666359,0.0018788276,-0.0032599752,0.0020174095,-0.00448429,0.0016720387,0.0006429671,0.00277174,-0.0034613942,0.03066077,0.0009338949,0.015391423,0.0032813717,-0.0003645671,0.0014116033,0.0034314562,-0.004782017,0.0003107873,-0.00031584495,0.0018092758,0.0011874989,-0.0013417228,0.0024591084,0.005019044,0.0006201838,-0.0024633317,0.0029790355,-0.002924913,0.0018875409,0.00011222971,0.0021955252,-0.004630262,0.0030707095,-0.0017340457,0.003496116,-0.0010358773,0.001929352,-0.00042064185,0.0024422945,0.0040970724,0.0036030281,0.0034811175,-0.004733454,0.0011318456,0.0013164951,-0.004079104,-0.001072654,0.0015915767,-0.004956118,-0.0010271727,0.0010963333,-0.0027193173,-0.0026162085,0.004954591,0.00094948045,-0.0028736263,-0.0019163105,-0.00047845233,-0.0008673487,-0.0052054343,0.0042333533,-0.00079400704,-0.00169531,0.0010559817,0.0026027793,-0.00015257679,0.000559194,0.002133334,0.00081737887,-0.0032007652,-0.0017254426,-0.0031739073,0.0014575766,0.00279429,-0.0034746223,-0.0020174824,-0.0052510896,-0.0022025837,-0.0034483296,0.0035770093,0.00029815562,-0.0037207948,0.000918795,-0.00015301968,-0.0057640728,-0.0023139252,-0.0058196285
TMEM232,-0.00038151594,0.0020673447,-0.0019454848,-0.0034268307,0.00070524274,-0.0028016055,0.0006184298,-0.0024231554,-0.0014368378,0.0017704986,-0.0008792401,-0.005926183,0.001277014,-0.00045510396,-0.001920007,-0.0014846508,-0.00053073146,-0.008334658,0.0020596073,0.0026797897,0.0026050683,-0.00011459234,0.0026737158,-0.0058319704,-0.006891258,0.0050070174,0.0027941717,0.00031105385,0.00067504623,-0.0049553877,0.0033245846,-0.0010462416,0.00072450266,0.0028197812,0.0065031364,-0.0008581717,-0.0029530865,-0.00499128,-0.003171485,-0.0016578619,0.0041114967,-0.0027189609,0.01440989,0.00034541046,0.010317509,-0.001159518,0.004415847,0.0022639525,0.0006338665,0.001365618,0.0022325541,-2.9918418e-05,0.0033626969,-0.00039695168,0.00089667185,-0.00049751403,0.004829007,0.0036031501,0.0015843353,-0.001207956,0.006409932,0.003947295,0.003070466,0.00063022017,0.00348873,-0.0009710634,0.0009590478,0.0027661733,0.0010105129,-0.003880107,-0.0075077936,0.0060545467,0.0013101732,0.00064884487,-0.00043735714,-0.00034244364,-0.0027214834,-0.0011990115,-7.9495265e-05,0.004842368,0.004261693,0.0020867107,-0.00883249,-0.0015526947,-0.002405251,-0.0010822054,0.0006843215,0.0031727322,-0.003554504,0.00029920734,0.0005137838,-0.004238886,-0.004608575,-0.006534366,-0.004877005,0.002806919,0.0026711193,-0.0037594135,0.005275122,0.0010013533,0.0018044299,-0.0054614204,-0.008894592,0.01079858,0.001219927,-0.0008260648,-0.00011977143,0.0020935212,-0.005052967,-0.00901008,-0.00027571534,0.0026400913,0.001527447,0.0036140978,0.00083793816,0.0008085696,0.003908163,-0.0054208534,-0.0056425296,-0.0062022624
TMEM238,-0.00048477884,-0.00049318594,-0.00096912874,0.00028030315,5.5406883e-05,-0.00058342435,0.0020874625,0.00071388023,-0.003297797,-0.0006305989,0.0013692733,-0.0011053064,0.0001401775,-0.0014380679,-0.0006013085,-0.00086688314,0.00046663143,0.0019935037,8.501473e-05,0.0020616027,-0.0004269115,-0.0022211114,-0.004860547,0.00087152387,-0.0006620435,0.002844885,-0.004673277,0.0007792777,0.0006437559,0.0003272854,0.0022349406,-0.0040905676,0.00092767173,-0.0010798032,-0.0018851355,0.0052989936,-0.0003932061,0.0018863138,-0.0030813876,-0.004058103,-0.0009833757,0.00074568304,0.0004730361,9.8591074e-05,0.0015265495,-0.0013837575,0.0030839776,0.003885074,0.002655129,-0.0008446546,-0.0005966737,-0.00010908589,0.0027725836,0.001953404,-0.0039078533,-0.0014277721,-0.0008417319,-0.0018947244,-0.00048233426,-0.0034870761,0.0007756012,0.0020132551,0.00210345,-0.0029916284,-0.0042496654,-0.0008577434,-0.0017097979,0.002574232,-0.004431564,-0.001934037,0.0020308823,-0.00017556158,-0.0010364415,0.002417633,0.00081607816,-0.00085152045,-0.002581301,-0.0015780551,-0.00038228466,-0.004817245,-0.0026095149,0.00042814115,0.0042394884,0.0016507928,0.0038106611,-0.0043749004,-0.0009143396,0.0076162457,0.0024568515,0.0007058795,-0.0004298392,-0.0017646033,0.0045878706,0.0011534498,0.0018099855,-0.0040013706,0.002858804,-0.0020593514,0.0012659938,0.0059676766,-0.0028460773,-0.004123213,-0.0003064779,0.0015010952,-0.0011326948,-0.0016183349,0.0029707649,0.0010007496,-0.00064379704,0.0016918478,-0.002410668,-0.0029380193,0.0008168669,-0.0016765629,-0.0019817562,-0.00035892107,-0.00065286225,-0.0036844488,0.0014121549,-0.0031324176
TMEM249,0.001776553,0.0022524185,-0.0012012926,-0.0014630235,-0.0002779746,-0.0016106252,-0.0025073928,-0.0009936565,0.0006754118,-0.00067922217,-0.0014689564,-0.0013087676,-0.0027118167,0.00010040155,-0.0011041169,0.00041011674,0.00172758,-0.0023222265,-0.0035880934,-0.0016262532,-0.0044221845,0.002512623,0.0035317843,0.0019022961,0.0010402282,-0.003195677,-0.0025888004,-0.0019223714,-0.0026943616,-0.0047968817,0.0017561043,-0.0006097833,0.0037016561,-0.0012853869,0.0011691542,-0.0016118581,-0.0007504739,-0.0033359162,0.0012388482,-8.586015e-05,-0.00044433802,-0.0030492432,0.0017653658,0.0030505226,-0.0002013256,0.003210677,-0.0013425726,0.0008835137,0.00072260346,-0.00056250446,-0.0016949214,0.00085462723,0.0012445219,0.002516718,-0.0022154318,-0.00300883,0.00061550434,-0.00051218417,-0.0014539267,0.00078297453,-0.004767649,0.0031963773,0.003498308,-0.0029816867,0.004683249,0.0036369516,0.0017431848,0.0007573387,-0.0007935233,-0.0020976497,0.0043869005,-0.0011399476,0.00274355,-0.005279666,-0.00402789,-0.001082437,0.00041068564,-5.8141613e-05,0.00036913514,-0.00090477424,0.0040455735,0.0023338948,-0.001244705,0.003282712,-0.0012253703,-0.0011198281,0.00236397,-0.0017095433,0.0007053493,0.0026487673,-0.0027146381,0.0013935365,-0.00091287977,-0.002372396,0.0033765254,-0.0006902289,-0.00071639236,0.003215901,-0.0028864162,-0.001319543,-0.0043597217,0.0026316096,0.0031191625,-0.0009203542,0.0024061357,0.0011113929,-0.004377306,-0.0057377894,0.006654534,-0.0044305767,0.0034229993,0.004883869,-0.004257379,0.0067634466,0.001669035,-0.0030288005,0.004740527,0.00018906716,0.0022846148,0.005447133
TMEM51,-0.00068971515,0.0005616318,-0.00029643418,-0.0047354773,0.00032184453,-0.001956523,0.0012701198,0.00072544924,-0.0014077716,-0.0015206917,0.0015299754,0.0013045912,0.00036555607,-0.0021493044,-0.0026921565,-0.0044171046,0.0051460234,-0.00096240616,-0.00024905728,0.0017657588,-0.0014931626,0.0011440899,0.0019239205,-0.005671238,-4.5929582e-06,0.001577508,-0.00051182567,-0.0022033183,0.003724409,-0.0061090826,0.00028178256,9.26157e-05,-0.0031111615,0.002065561,-0.0008016021,0.0016786277,-0.004533788,0.003432811,-0.0022941874,-0.0005156508,-0.0025678766,0.00058091147,0.010558769,-0.0029881354,0.007875529,0.0010597565,0.0011542945,-0.0005311936,-0.00029929887,-0.00027987084,-0.0007778459,-0.0010315804,0.002700997,0.0036183726,-0.0030192516,-2.3135508e-05,0.0006918372,0.002040019,0.0023699508,0.004900451,-0.0041198963,0.0009403105,-0.0028022318,-0.0048922664,-0.0044767507,-3.4137498e-05,-0.0033957574,-0.0035877728,-0.0014195711,0.0013915015,-0.0023968094,-0.0021837628,-8.072146e-06,-0.004192665,0.0023788032,-0.004241354,0.0035717965,-0.0015611172,-0.0050713336,-0.002579024,-0.004547476,-0.0011246473,-0.0020775816,0.001706554,-0.0034794626,0.0072422717,0.0026391179,0.0014713389,0.0020994304,-0.0011645331,0.007998081,-0.0016962086,-0.007636047,0.002624694,0.0040851487,-0.003203983,-0.0018433743,0.00026476334,-0.0019161956,0.00034243191,0.004395454,-0.00024134935,-0.0039634355,-0.0015686617,-0.0073109074,-0.001533744,-0.00064856035,-0.00082895305,0.0024836294,0.002894173,-0.00735665,-0.0013514062,0.0005719861,-0.0035685666,-0.0023538738,0.00039457457,0.0018209666,-0.0011515061,0.0019026703,-0.0047092363
